CRED T,CRED T-1,CRED T-2,NCC T,NCC T-1,NCC T-2,INCOME,N_EDUC,AGE,SX,CIV_ST,T_WEB T,T_WEB T-1,T_WEB T-2,MAR_T,MAR_T-1,MAR_T-2,MAR_T-3,MAR_T-4,MAR_T-5,MAR_T-6,TARGET
592.76,93.96,93.96,1,0,0,756,4,35,1,2,0,0,0,0,0,0,0,-0.06,0.57,-0.21,nonchurner
601.35,99.61,97.34,1,1,1,1039,4,38,1,1,1,5,4,-1.23,2.81,-1.27,-2.36,-2.08,-1.23,3.55,nonchurner
592.76,92.11,87.68,0,0,1,1441,4,42,0,1,7,3,2,10.1,4.48,24.4,15.08,14.25,11.25,6.3,nonchurner
623.48,125.99,130.56,1,1,1,1075,4,28,1,2,2,12,1,-14.2,-4.5,-28.82,-7.17,-8.04,-5.96,-4.08,nonchurner
617.3,152.6,142.14,1,1,1,1500,4,36,0,2,6,21,12,4.83,6.9,8.13,9.03,10.54,10.11,14.73,nonchurner
655.16,210.26,107.27,1,1,1,461,3,34,1,2,4,5,0,1.98,8.25,-1.78,-2.88,-3.32,-3.42,-1.91,nonchurner
592.75,93.93,93.96,1,1,1,530,3,39,1,2,23,10,9,37.82,13.83,29.3,36.8,25.89,-11.02,8.16,nonchurner
592.66,93.79,93.96,2,2,2,1268,4,38,1,1,0,1,0,30.38,29.84,28.65,20.8,18.07,20.24,25.14,nonchurner
672.83,197.04,211.75,2,2,2,2000,4,55,0,2,19,16,23,63.78,61.91,54.21,64.33,15.88,34.75,42.94,nonchurner
606.77,115.75,113.05,1,1,1,626,4,32,0,1,16,28,35,25.57,14.78,21.86,28.44,19.23,16.84,13.13,nonchurner
623.88,126.58,100.57,1,1,1,400,1,29,1,1,12,14,20,-0.75,38.85,10.11,17.04,-34.25,-1.16,-1.56,nonchurner
596.66,96.72,99.07,1,1,1,556,3,34,1,1,0,0,0,13.56,5.73,0.83,0.53,0.72,-0.38,8.83,nonchurner
601.71,105.73,105.28,1,1,1,890,4,28,1,2,0,0,6,-1,2.38,-7.29,-6.27,-24.89,-4.14,-2.51,nonchurner
620.22,156.86,118.37,1,1,1,2269,4,43,1,2,0,1,0,96.55,77.54,76.28,43.61,46.65,31.67,82.06,nonchurner
592.76,93.96,93.96,1,0,0,408,4,25,0,1,0,0,0,0,0,0,0,0,0,0,nonchurner
595.93,100.96,99.01,2,2,2,932,4,29,1,1,6,10,5,-7.06,15.83,13.49,25.87,24.81,28.45,5.46,nonchurner
599.07,97.05,95.84,1,1,1,251,3,24,1,1,4,10,16,8.63,6.66,26.34,3.37,-6.35,-0.83,-57.1,nonchurner
599.05,93.96,93.96,1,1,0,134,1,24,1,1,0,0,0,-57.27,0,0,0,0,0,0,nonchurner
632.46,111.53,163.07,0,0,0,533,4,35,0,1,0,7,8,0.15,4.1,0.79,0.51,-0.38,-0.41,-2.02,nonchurner
604.67,98.62,103.2,1,1,1,515,4,34,1,2,0,0,6,16.5,3.53,20.85,18.74,5.59,13.87,11.08,nonchurner
656.52,161.14,148.04,1,1,1,1314,4,41,0,4,1,1,1,43.57,-8.58,37.13,25.98,20.48,18.94,39.7,nonchurner
603.36,104.43,99.34,1,1,1,481,3,30,1,2,5,14,24,7.32,3.07,1.83,1.28,-68.75,4.53,3.42,nonchurner
592.76,93.96,93.96,1,0,0,330,4,28,0,1,0,0,0,0,0,0,0,0,0,0,nonchurner
592.5,96.92,99.71,0,0,0,437,4,36,0,2,15,10,17,1.45,6.66,1.4,0.23,1.45,0.53,0.41,nonchurner
620.11,125.35,102.63,1,1,1,800,2,30,1,1,3,0,3,11.51,17.6,13.84,13.23,-13.58,4.35,2.32,nonchurner
656.88,256.34,393.87,1,1,1,1000,3,37,1,2,21,14,26,6.79,16.27,4.32,-4.59,-0.15,1.37,8.65,nonchurner
649.27,110.84,96.99,0,0,0,624,4,30,1,1,59,65,41,12.42,10.52,17.15,19.71,22.42,-2.45,29.8,nonchurner
592.46,94.19,95.13,1,1,1,828,3,49,1,4,0,0,0,327.42,-256.74,17.61,30.12,-75.81,0,0,nonchurner
592.76,93.96,93.96,1,1,1,126,3,43,1,2,0,0,0,33.16,-3.21,31.09,37.04,39.44,31.73,17.5,nonchurner
590.85,96.25,97.08,1,1,1,626,3,46,1,2,0,0,0,-89.73,1.75,32.48,31.44,31.01,29.52,33.7,nonchurner
592.64,93.28,93.96,1,1,1,756,3,38,0,1,2,8,3,16.72,4.93,14.35,5.7,-56.2,0,0,nonchurner
595.76,96.19,95.09,1,1,1,840,4,37,1,2,4,4,8,40.8,-3.45,14.22,25.25,21.17,23.55,25.34,nonchurner
607.02,114.61,118.68,2,2,2,1495,4,40,1,1,6,4,9,42,-9.96,44.9,34.53,52.16,37.46,38.93,nonchurner
607.77,116.86,122.36,1,1,1,2844,4,39,1,2,0,0,1,5.99,7.42,2.8,1.02,5.88,7.69,3.58,nonchurner
604.8,101.97,108.14,0,0,0,1500,4,37,0,1,0,0,0,14.88,18.32,13.87,13.64,27.03,14.58,29.64,nonchurner
607.8,132.19,92.64,0,0,1,600,3,28,1,1,20,0,0,15.94,5.5,21.53,18.85,18.59,18.1,20.46,nonchurner
602.76,100.52,98.91,1,1,1,781,4,30,1,1,19,4,0,28.25,-21.58,9.5,8.52,4.55,3.8,-2.02,nonchurner
685.32,126.86,135.77,1,1,1,676,3,34,0,2,0,0,0,15.23,16.57,10.9,11.13,10.15,28.51,59.71,nonchurner
595.82,94.08,94.62,2,2,2,350,3,31,1,1,8,0,0,20.95,0.5,-2.5,-3.68,-5.71,-10.73,0.9,nonchurner
1569.56,999.99,925.68,1,1,1,489,4,40,1,2,0,2,0,2.29,52.92,45.85,35.45,35.13,34.9,28.64,nonchurner
599.45,96.24,95.02,1,1,1,519,4,37,1,2,30,40,14,1.31,3.22,-2.53,-2.59,-59.98,0,0,nonchurner
603.25,102.34,102.69,1,1,1,570,4,42,1,2,33,30,32,8.7,-1.78,19.85,20.29,9.39,15.93,5.16,nonchurner
611.24,108.69,108.76,1,1,1,450,3,43,0,1,8,10,12,0.29,5.25,-1.06,-0.4,-0.7,7.66,-0.94,nonchurner
594.46,93.21,95.32,1,1,1,1012,3,37,1,1,2,2,8,30.19,19.12,25.47,20.51,11.53,19.15,13.6,nonchurner
631.44,114.73,103.81,1,1,1,496,3,42,1,2,19,9,13,-27.29,2.99,-1.15,-1.25,-3.39,-1.75,-0.22,nonchurner
592.76,93.96,93.96,1,1,1,798,4,51,1,1,0,0,0,18.5,34.85,31.23,28.33,30.99,29.73,8.25,nonchurner
647.41,189.52,117.72,1,1,1,1860,4,47,1,2,2,0,6,67.35,27.68,64.3,58.87,82.75,65.83,69.38,nonchurner
601.14,128.87,129.48,1,1,1,1100,4,42,1,2,0,0,0,-5.68,4.11,-2.88,-1.74,1.19,0.61,1.27,nonchurner
592.54,93.84,93.6,1,1,1,536,3,42,1,2,0,0,0,12.95,7.17,11.93,16.69,19.67,16.03,9.93,nonchurner
596.71,103.46,102.06,1,1,1,515,4,36,1,4,6,9,12,7.44,-9.2,9.68,13.32,14.85,0.02,2.33,nonchurner
688.32,190.76,191.87,1,1,1,1529,4,34,1,1,0,0,0,25.36,22.38,14.92,5.12,14.21,5.92,13.88,nonchurner
596.3,104.29,106.93,1,1,1,1484,4,32,1,2,24,11,31,0.92,146.15,0.91,97.5,151.13,53.15,93.06,nonchurner
608.8,119.78,141.71,1,1,1,943,3,37,1,2,0,0,3,0.92,0.39,2.13,2.09,2.84,4.62,18.35,nonchurner
636.53,136.65,116.29,1,1,1,1507,3,31,1,1,0,3,0,1.81,8.28,9,7.45,13.84,18.78,22.63,nonchurner
593.46,94.14,98.06,1,1,1,1083,3,45,1,2,0,5,0,176.69,153.22,117.56,128.35,66.68,93.49,85.31,nonchurner
825.46,138.5,126.99,1,1,1,1220,4,33,0,1,16,20,13,8.75,4.57,7,2.71,6.82,10.68,13.39,nonchurner
592.76,93.96,93.96,1,1,1,920,4,38,1,2,0,0,0,17.59,14.16,16.46,13.76,26.39,12.42,13.59,nonchurner
626.8,117.64,117.9,1,1,1,443,4,31,0,1,9,18,16,3.24,2.37,1.02,10.91,1.59,0.37,0.87,nonchurner
697.58,134.7,118.98,1,1,1,1929,4,68,1,2,0,1,1,34.28,36.34,44.16,20.05,28.04,16.7,21.65,nonchurner
607.58,108.5,105.71,1,1,1,672,3,27,1,1,2,4,5,21.15,16.65,22.51,21.5,18.37,20.79,36.36,nonchurner
609.29,113.68,101.8,1,1,1,1958,4,38,1,2,0,0,3,58.98,45.3,61.07,50.35,51.82,50.42,53.26,nonchurner
616.55,117.33,130.44,2,2,2,697,4,43,1,2,0,0,1,11.78,13.46,5.4,6.52,22.43,25.41,37.08,nonchurner
627.22,127.89,118.93,1,1,1,799,4,28,1,1,4,0,0,0.52,15.7,-1.02,1,2.87,2.66,0.52,nonchurner
594.69,98.93,97.65,1,1,1,929,4,31,1,2,0,0,0,0.08,-10.46,0.36,2.86,4.89,2.39,5.97,nonchurner
601.5,97.79,99.27,0,0,1,674,4,32,1,2,0,9,1,-3.59,1.19,-1.43,0.22,6.15,-4.89,-0.91,nonchurner
595.15,118.37,105.15,1,1,1,578,3,41,1,2,6,33,18,0.28,1.97,-7.83,-0.61,9.6,13.53,29.5,nonchurner
616.33,120.29,114.1,1,1,1,1045,1,36,1,2,1,3,5,13.52,-1.68,14.39,20.12,7.55,15.87,16.92,nonchurner
661.92,116.77,114.7,0,0,0,861,4,36,1,2,3,0,15,9.13,-10.73,4.08,-17.3,11.17,-10.81,0.73,nonchurner
643.08,116.79,129.54,1,1,1,932,3,33,1,1,4,0,15,-1.98,3.89,-5.31,-13.19,11.88,-5.36,-1.35,nonchurner
606.73,96.05,112.41,1,1,1,1200,4,29,1,2,6,0,1,19.74,32.85,33.65,19.01,29.7,24.75,25.97,nonchurner
702.73,192.87,181.92,1,1,1,1732,4,42,1,1,3,2,5,0.46,3.24,-2.76,-4.27,-2.07,6.67,5.41,nonchurner
649.08,139.57,141.83,1,1,1,2222,4,35,1,1,0,0,5,96.45,80.56,59.06,42.71,82.58,75.65,98.28,nonchurner
626.38,130.02,147.8,1,1,1,2000,4,34,1,2,1,4,3,139.28,105.23,81.2,84.37,89.69,155.44,89.98,nonchurner
768.19,227.01,211.88,0,0,0,878,3,53,1,2,0,0,0,19.79,24.45,18.62,19.42,18.85,21.09,30.14,nonchurner
594.33,96.51,95.61,1,1,1,700,4,33,1,2,25,59,26,41.75,35.01,32.55,42.48,28.29,29.87,33.82,nonchurner
596.61,101.35,135.31,0,1,1,318,3,28,0,1,0,0,0,18.07,1.31,0.29,0.08,2.85,2.33,12.05,nonchurner
760.07,461.76,1015.53,3,3,3,997,3,29,1,1,1,0,16,165.8,74.09,170.25,154.06,1018.37,-935.76,15.7,nonchurner
592.76,93.96,93.96,1,1,1,466,2,38,1,1,0,0,0,0.56,-2.29,3.12,-0.99,1.15,11.57,-0.26,nonchurner
592.76,93.96,93.96,1,1,1,1018,4,33,1,2,0,0,0,-194.55,0,0,0,0,0,0,nonchurner
592.98,94.24,96.55,0,0,0,380,3,38,1,2,0,0,1,26.55,-17.87,25.42,20.78,16.65,22.37,21.38,nonchurner
637.18,120.91,135.22,1,1,1,575,3,33,1,2,2,2,5,10.5,12.74,7.88,5.77,12.86,-24.4,-3.58,nonchurner
592.93,98.63,95.77,0,0,0,408,4,32,1,2,0,0,4,19.89,9.12,17.19,21,-28.26,2.13,0.84,nonchurner
757.31,100.06,97.9,1,1,1,1693,4,32,1,2,17,11,8,105.44,-3.31,21.6,24.68,25.91,21.17,28.41,nonchurner
608.96,96.56,94.03,1,1,1,880,4,29,1,1,72,47,73,43.18,3.35,25.59,24.28,21.67,26.26,25.96,nonchurner
594.05,94.11,93.62,1,1,1,453,4,27,1,1,12,8,8,23.12,15.27,18.12,18.33,14.41,15.55,5.43,nonchurner
603.09,101.72,96.33,1,1,1,454,3,30,0,1,4,0,0,19.12,4.31,9.33,4.73,-105.25,0,0,nonchurner
609.94,108.15,98.17,1,1,1,618,4,27,1,1,0,16,9,19.44,24.72,11.06,5.99,20.04,16.94,12.6,nonchurner
691.36,215.3,225.34,1,1,1,403,3,29,0,1,2,3,13,7.4,14.74,9.12,6.39,4.04,1.25,0.46,nonchurner
598.19,93.96,93.96,1,1,0,824,4,36,1,2,0,0,0,-75.26,0,0,0,0,0,0,nonchurner
633.38,113.24,108.47,0,0,0,1296,4,41,1,2,14,19,8,2.22,-0.14,4.66,5.7,22.67,10.14,7.7,nonchurner
602.1,109.07,99.7,1,1,1,372,4,27,1,1,0,4,2,2.8,7.85,3.18,-4.27,-4.27,-61.94,-0.49,nonchurner
604.33,139.99,98.72,1,0,0,406,4,26,0,1,4,8,1,-7.55,17.1,-21.36,8.48,8.42,8.7,8.31,nonchurner
601.18,120.88,95.6,1,1,1,972,4,30,0,1,34,28,24,14.8,9.94,5.5,7.6,6.99,0.61,7.68,nonchurner
592.76,93.96,93.96,1,1,1,453,4,63,1,2,0,0,0,2.4,-1.02,2.4,1.91,1.84,1.71,1.52,nonchurner
740.03,244.41,166.55,4,4,4,2421,4,40,1,2,9,4,9,-1.37,-2.33,-3.17,-4.19,-4.62,-3.87,1.53,nonchurner
606.77,108.94,129.07,1,1,1,3110,4,33,1,2,51,42,14,70.26,-38.98,59.37,44.16,27.91,48.74,46.89,nonchurner
605.71,113.03,114.98,2,2,2,706,4,37,1,1,6,3,10,38.23,26.45,49.82,38.92,40.79,43.48,9.27,nonchurner
630.12,134.55,110.25,1,0,0,523,3,28,1,2,7,9,2,-46.29,1.34,-1.02,1.42,7.47,14.77,14,nonchurner
684.98,160.4,133.14,1,1,1,632,3,35,1,1,0,0,0,2.93,5.69,-0.67,-0.37,1.73,-0.46,-1.27,nonchurner
592.82,93.75,99.52,1,1,1,1340,4,44,1,4,0,0,0,80.98,17.77,63.15,65.84,58.77,27.65,53.92,nonchurner
592.76,94.16,95.38,0,0,0,1100,4,42,1,1,0,0,0,17.69,-11.51,18.09,14.76,14.13,14.56,4.26,nonchurner
617.52,102.8,106.1,1,1,1,464,4,26,1,1,4,2,4,21.14,21.19,16.81,17.68,21.59,-30.23,-1.9,nonchurner
1634.19,1153.9,1014.73,1,1,1,1196,4,36,1,1,0,0,0,49.27,56.84,44.76,48.43,44.5,45.89,31.99,nonchurner
723.85,94.84,93.96,1,1,1,1150,4,33,0,2,1,0,0,5.13,-49.06,0,0,0,0,0,nonchurner
1391.25,807.92,1656.45,1,1,1,4100,4,43,1,1,60,41,32,76.33,20.56,91.73,33.56,36.45,34.21,74.96,nonchurner
612.15,118.01,118.11,0,0,0,615,3,31,1,2,0,5,0,-0.9,4.98,-1.53,-2.14,-2.36,-2.44,-2.04,nonchurner
593.4,93.96,94.12,1,1,1,580,4,30,1,1,0,2,0,25.8,28.34,-3.43,35.53,13.36,16.44,91.19,nonchurner
609.78,116.56,105.34,1,1,1,880,4,26,0,1,2,6,8,-2.23,5.18,-2.32,-3.46,2.17,-1.15,1.28,nonchurner
599.46,101.43,99.07,2,2,2,1200,4,34,1,2,3,0,2,88.69,-19.48,3.79,5.36,5.23,7.66,6.73,nonchurner
595.84,93.96,93.96,1,1,0,455,4,30,1,1,0,0,0,-57.01,0,0,0,0,0,0,nonchurner
663.02,131,232.13,0,0,0,1300,4,30,1,1,0,8,0,6.01,4.87,-1.93,15.25,6.5,3.63,4.57,nonchurner
595.42,96.95,106.52,1,1,1,1119,3,39,0,2,0,0,5,12.92,1.86,14.81,13.51,12.98,12.05,13.86,nonchurner
1786.56,1238.88,1135.34,1,1,1,990,4,33,1,1,0,0,0,53.81,54.94,46.63,39,40.96,51.88,20.49,nonchurner
601.1,112.56,98.17,1,1,1,694,4,42,0,2,0,0,1,33.77,38.74,32.78,-12.24,-73.56,0,0,nonchurner
598.53,101.47,102.48,1,1,1,482,3,28,0,2,3,5,2,23.83,-6.15,11.43,4.92,10.84,11.34,8.58,nonchurner
873.31,322.14,104.93,1,1,1,613,4,36,0,2,0,1,3,45.4,25.19,31,24.89,25.54,16.9,15.96,nonchurner
749.03,142.96,106.16,0,0,0,798,4,28,1,1,8,0,7,73.38,-17.34,4.27,21.35,22.86,22.13,15.08,nonchurner
1155.84,685.08,700.8,0,0,0,335,2,49,1,2,8,4,1,23.22,30.03,24.11,25.4,24.45,32.62,23.22,nonchurner
698.42,220.9,116.17,1,1,1,200,4,26,0,2,8,5,11,3.51,8.12,-1.25,-1.94,0.61,0.04,-0.54,nonchurner
593.46,100.96,102.69,1,1,1,1388,4,39,1,2,0,0,0,26.46,50.62,62.59,52.5,53.53,55.57,58.96,nonchurner
595.17,145.94,117.19,1,1,1,840,4,32,0,1,18,7,8,-1.58,14.67,15.17,3.02,2.77,4.49,4.08,nonchurner
589.91,91.94,93.04,0,0,0,747,3,34,0,2,0,0,1,-257.19,-4.29,52.64,35.37,35.38,34.89,14.81,nonchurner
1233.95,555.15,386.45,1,1,1,2000,4,33,1,2,0,0,0,61.52,52.4,31.36,48.63,43.43,24.68,28.18,nonchurner
612.7,95.35,95.23,1,2,2,1017,4,32,1,2,0,8,0,13.73,5.38,21.83,15.97,12.85,17.01,22.38,nonchurner
639.39,177.33,365.03,1,1,1,1329,4,38,1,1,0,5,6,26.68,30.31,4.49,-3.79,-0.52,-1.85,-3.03,nonchurner
666.5,141.38,140.79,1,1,1,480,3,33,0,1,0,0,0,4.25,5.12,9.39,1.13,-2.07,-2.99,-1.29,nonchurner
603.91,111.63,93.96,1,1,1,920,4,35,1,1,5,0,1,43.95,44.47,65.13,58.63,41.15,19.8,4.07,nonchurner
596.88,103.49,98.27,1,1,1,424,3,34,0,2,22,31,34,10.72,11,11.88,7.29,3.33,1.94,1.41,nonchurner
591.15,92.53,93.54,0,0,0,604,3,30,1,2,0,0,6,16.69,-1.83,15.99,14.13,29.61,20.72,19.42,nonchurner
596.88,100.69,120.87,1,1,1,639,4,46,1,1,9,9,7,2.21,-12.88,-4.69,4.04,4.21,13.81,5.02,nonchurner
595.57,93.96,93.96,1,1,1,513,4,33,0,1,2,0,0,0.2,-45.16,-2.5,-0.56,0.07,-1.06,-1.09,nonchurner
628.58,114.46,104.33,0,0,0,1300,4,34,1,2,0,2,0,18.11,-21.91,21.37,17.23,9.91,19.6,15.91,nonchurner
623.57,115.65,120.66,2,2,2,710,4,36,1,2,6,9,6,18.09,-1.39,12.36,12.76,2.06,-4.96,-3.89,nonchurner
633.34,118.2,115.82,1,1,1,1065,4,32,1,4,7,9,30,8.49,-103.7,-32.35,60.59,-92.41,50.51,20.34,nonchurner
595.45,94.95,94.09,0,0,0,960,4,52,1,2,0,0,0,15.65,-10.95,8.05,6.58,1.8,-0.87,0.67,nonchurner
592.76,93.96,93.96,1,1,1,648,4,41,1,2,0,0,0,10.31,-13,1.48,1.21,1.09,1,0.95,nonchurner
780.42,201.26,182.24,0,0,0,460,3,43,1,1,0,0,3,6.6,6.62,0.66,1.89,1.81,2.13,1.33,nonchurner
603.02,103.25,102.06,0,0,0,425,3,44,0,1,86,36,30,15.98,-4.03,7.53,17.03,8.76,8.58,5.96,nonchurner
597.92,99.89,100.87,1,1,1,608,3,51,1,2,7,5,20,30.78,3.57,17.76,14.6,16.67,21.76,29.62,nonchurner
687.24,222.77,149.2,1,1,1,700,4,41,1,2,0,0,11,30.79,7.64,0.81,-0.32,-4.74,-2.27,-5.92,nonchurner
634.75,114.18,119.29,1,1,1,710,4,39,1,2,3,0,2,28.55,10.22,27.17,23.64,31.12,25.31,24.24,nonchurner
600.56,94.88,93.23,2,2,2,551,4,39,1,1,0,0,0,23.33,10.73,34.25,28.45,10.24,19.92,18.38,nonchurner
609.34,103.29,103.13,1,1,1,789,4,28,1,2,8,2,0,-13.9,42.58,12.6,-70.85,-0.24,-157.48,22.23,nonchurner
679.75,125.95,136.21,1,1,1,420,3,63,1,2,4,0,2,33.71,18,32.82,31.12,28.31,30.25,23.35,nonchurner
640.67,140.91,151.88,1,1,1,1464,4,30,1,2,24,40,45,20.1,15.81,15.16,17.12,20.66,19.48,21,nonchurner
608.36,130.43,126.24,0,1,1,571,3,48,0,1,4,0,3,12.58,16.46,11.87,19.41,17.64,16.29,21.07,nonchurner
625.76,118.46,119.09,1,1,1,973,4,31,1,2,3,0,2,0.2,2.53,-6.11,-3.16,-62.51,0.51,7.49,nonchurner
591.9,93.69,93.65,0,0,0,540,3,30,1,2,0,0,0,10.13,-3.77,9.14,100.17,-85.29,-2.18,17.29,nonchurner
592.45,93.84,93.42,1,1,1,560,1,27,1,2,0,0,0,-0.96,-13.68,-3.47,54.42,-54.12,24.63,26.49,nonchurner
601.9,121.19,111.16,1,1,1,550,4,36,1,2,15,32,40,27.98,44.48,22.3,7.5,-333.61,38.84,7.07,nonchurner
673.63,130.84,123.16,1,1,1,1200,4,30,0,1,2,1,1,-1.66,2.16,3.78,4.13,5.8,4.47,19.43,nonchurner
594.7,105.48,104.09,1,2,2,1750,4,49,0,2,0,0,0,35.5,24.48,27.44,26.65,15.4,29.16,-0.74,nonchurner
1145.75,899.33,1506.52,1,1,1,2200,4,47,1,1,4,4,3,33.07,50.74,73.91,52.06,42.86,23.84,34.25,nonchurner
595.39,104.94,107.95,4,4,4,1006,4,41,1,2,0,0,0,316.88,11.39,40.38,30.38,56.76,40.56,-5.69,nonchurner
612.95,104.48,95.79,0,0,0,920,3,37,1,2,0,0,2,9.24,-19.55,10.98,7.69,15.13,12.22,8.2,nonchurner
593.95,99.82,174.94,1,1,1,517,4,25,1,1,2,0,0,-1.31,-2.97,-0.36,-3.71,-3.85,-2.22,-2.6,nonchurner
860.95,538.28,771.9,1,1,1,820,4,33,1,1,0,4,12,33.33,53.26,68.88,36.85,40.41,46.72,36.84,nonchurner
601,95.19,106.34,0,0,0,400,3,27,1,1,0,0,0,1.66,6.42,1.8,2.84,2.77,3.39,3.29,nonchurner
658.15,172.08,144.12,1,1,1,450,4,41,1,1,2,0,0,0.89,12.93,12.88,1.95,7.71,6.82,3.87,nonchurner
612.27,109.97,101.31,1,1,1,701,4,31,1,1,7,0,4,12.83,35.47,16.73,-21.52,3.09,6.59,14.8,nonchurner
616.79,101.82,103.58,1,1,1,502,4,25,0,2,4,8,17,-4.82,2.86,-17.77,0.23,2.83,0.52,-54.39,nonchurner
600.7,108.29,101.76,1,1,1,500,3,27,1,1,6,20,4,22.33,-11.34,24.95,23.29,21.46,20.62,-13.54,nonchurner
596.87,97.96,98.69,1,1,1,1426,4,60,1,2,0,0,0,14.32,52.82,57.97,52.54,53.35,53.75,45.31,nonchurner
620.61,130.94,113.91,0,0,0,1800,3,36,1,2,6,2,3,112.96,63.85,-1013.76,137.12,90.27,116.99,164.18,nonchurner
595.08,99.42,100.08,1,1,1,1010,4,35,1,2,4,6,3,38.85,24.47,40.45,40.87,37.32,46,40.11,nonchurner
597.2,94.03,95.98,1,1,1,538,4,53,0,2,4,2,4,-354.22,-9.91,45.03,34.37,34.72,35.34,39.14,nonchurner
635.64,96.57,110.41,1,1,1,2200,4,33,1,2,0,0,2,94.41,66.61,89.45,85.84,107.86,86.96,86.65,nonchurner
596.25,99.72,95.61,1,1,1,680,4,30,1,1,0,2,0,-168.06,31.6,25.83,33.25,21.57,20.49,136.31,nonchurner
651.07,99.83,97.13,1,1,1,870,3,50,0,2,6,5,24,27.74,30.4,24.38,15.97,27.3,13.08,36.56,nonchurner
650.65,103.96,103.65,0,0,0,625,4,26,1,1,6,6,5,3.33,-0.36,-0.64,-3.36,-1.17,-2.47,-1.84,nonchurner
613.62,109.21,111.26,0,0,0,753,4,28,0,1,0,0,0,-6.3,2.1,-6.01,-0.55,-0.48,-0.1,-0.81,nonchurner
622.16,110.99,150.41,1,1,1,363,3,25,1,1,10,2,5,-8.84,1.66,0.84,1.48,-0.15,-0.4,1.89,nonchurner
598.92,101.52,98.9,0,0,0,563,4,29,0,1,3,1,0,23.69,33.27,21.24,20.19,-10.38,0.33,-0.58,nonchurner
626.76,115.83,109.9,1,1,1,750,4,34,1,2,2,22,6,-346.96,-523.57,-228.94,14.19,57.45,58.15,52.75,nonchurner
604.58,104.97,109.11,1,1,1,690,4,53,0,2,0,0,0,2.61,-32.66,5.25,-12.76,13.2,16.9,15.3,nonchurner
683.1,110.46,98.86,1,1,1,1098,4,31,1,2,6,10,0,-213.89,16.35,74.76,45.7,46.32,60.71,66.29,nonchurner
595.18,106.91,93.96,1,1,1,1400,4,42,1,2,0,1,1,-168,-11.24,200.38,93.26,97.74,104.65,88.12,nonchurner
637.9,107.8,115.88,1,1,1,1487,4,32,1,1,0,2,5,18.38,3.56,8.08,2.75,20.01,3.92,-0.8,nonchurner
600.47,103.65,110.12,1,1,1,417,3,30,1,1,0,0,0,34.42,11.14,23.9,37.53,5.74,20.76,35.91,nonchurner
593.64,96.29,95.02,0,0,0,512,4,45,1,2,2,0,0,-2.33,2.2,-2.55,-1.72,-1.03,2.84,-1.12,nonchurner
780.41,261.9,252.24,1,1,1,1042,3,66,0,3,0,6,0,24.37,34.07,13.36,22.42,12.76,12.99,-115.02,nonchurner
592.76,93.99,94.23,1,1,1,469,4,36,1,1,0,0,0,1.85,6.07,0.5,0.46,0.45,0.24,-17.05,nonchurner
605.45,105.81,101.12,1,1,1,612,4,33,0,2,7,12,7,-3.74,4.11,-4.87,-3.23,-3.99,-4.06,-0.53,nonchurner
599.46,106.67,108.45,1,1,1,1100,4,37,1,1,0,0,0,6.9,14.68,2.45,4.13,5.21,16.26,4.16,nonchurner
593.68,99.48,97.93,2,2,2,516,2,45,0,2,0,4,0,51.39,25.19,49.4,43.87,44.22,8.93,21.75,nonchurner
592.76,95.45,196.61,1,1,1,1264,4,40,1,2,0,0,0,35.72,32.87,36.1,40.96,-53.3,0,0,nonchurner
602.9,100.05,105.35,0,0,0,800,4,35,0,2,10,6,15,20.85,-16.38,18.87,15.02,16.34,13.49,17.31,nonchurner
593.28,95.91,94.03,0,0,0,450,3,32,1,1,65,46,49,5.74,10.45,2.1,-0.18,3.8,-3.66,2.64,nonchurner
892.14,317.37,295.24,1,1,1,731,4,33,1,2,10,0,9,17.68,16.86,13.13,5.3,3.24,6.73,4.53,nonchurner
603.38,119.05,150.62,1,1,1,700,4,47,0,1,20,10,8,-27.33,26.52,-133.4,1.28,1.59,-0.97,-0.55,nonchurner
663.53,143.88,188.89,1,0,0,1147,4,34,1,2,14,21,16,51.8,68.91,71.88,68.95,69.28,93.08,28.69,nonchurner
632.49,122.63,171.79,1,1,1,588,4,31,1,2,14,34,29,-1.98,1.14,-4.81,1.35,1.31,3,-1.14,nonchurner
614.38,118.44,125.29,1,1,1,943,4,29,0,1,0,0,0,16.97,6.67,17.14,15.62,13.42,12,13.95,nonchurner
603.32,102.63,124.48,1,1,1,598,4,49,1,2,0,0,1,42.2,30.97,33.44,29.5,50.53,37.29,45.93,nonchurner
657.6,108.21,227.63,1,1,1,605,3,28,1,1,7,6,7,7.43,18.37,-0.6,-1.2,10.37,2.21,1.35,nonchurner
592.76,93.96,93.96,1,0,0,525,3,51,0,2,0,0,0,1.4,0,0,0,0,0,0,nonchurner
598.11,95.63,95.02,1,1,1,748,4,37,1,2,0,0,3,22.4,-0.66,8.84,8.55,10.11,10.63,19.9,nonchurner
630.53,105.95,167.52,1,1,1,718,4,32,1,1,0,5,0,-7.39,16.72,-55.03,26.48,15.08,26.84,11.45,nonchurner
601.85,108.51,105.08,1,1,1,600,3,43,0,2,7,0,0,13.52,3.78,17.76,16.43,9.23,30.98,17.44,nonchurner
592.76,93.96,93.96,1,0,0,905,4,31,1,1,0,0,0,0,0,0,0,0,0,0,nonchurner
611.71,124.82,114.9,1,1,1,778,4,41,0,2,2,0,11,-5.87,2.71,-3.71,-6.31,-9.83,-4.97,-7.08,nonchurner
